Table of variables,,,,
Section 1: MRI scan date data,,,,
,Description / derivation,Records the right posterior cingulate gray matter volume for a given MRI.,,
96,Variable name,LPRECEN,,
,Short descriptor,Left precentral gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left precentral gray matter volume for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,,Page 34,
,,,,
97,Variable name,RPRECEN,,
,Short descriptor,Right precentral gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right precentral gray matter volume for a given MRI.,,
98,Variable name,LPRECUN,,
,Short descriptor,Left precuneus gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left precuneus gray matter volume for a given MRI.,,
99,Variable name,RPRECUN,,
,Short descriptor,Right precuneus gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right precuneus gray matter volume for a given MRI.,,
100,Variable name,LROSANC,,
,Short descriptor,Left rostral anterior cingulate gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left rostral anterior cingulate gray matter volume for a given MRI.,,
101,Variable name,RROSANC,,
,Short descriptor,Right rostral anterior cingulate gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right rostral anterior cingulate gray matter volume for a given,,
,,MRI.,,
Researchers Data Dictionary — Imaging Data Page 35,,,,
,,,,
102,Variable name,LROSMF,,
,Short descriptor,Left rostral middle frontal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left rostral middle frontal gray matter volume for a given MRI.,,
103,Variable name,RROSMF,,
,Short descriptor,Right rostral middle frontal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right rostral middle frontal gray matter volume for a given MRI.,,
104,Variable name,LSUPFR,,
,Short descriptor,Left superior frontal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left superior frontal gray matter volume for a given MRI.,,
105,Variable name,RSUPFR,,
,Short descriptor,Right superior frontal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right superior frontal gray matter volume for a given MRI.,,
106,Variable name,LSUPPAR,,
,Short descriptor,Left superior parietal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left superior parietal gray matter volume for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,,Page 36,
,,,,
107,Variable name,RSUPPAR,,
,Short descriptor,Right superior parietal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right superior parietal gray matter volume for a given MRI.,,
108,Variable name,LSUPTEM,,
,Short descriptor,Left superior temporal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left superior temporal gray matter volume for a given MRI.,,
109,Variable name,RSUPTEM,,
,Short descriptor,Right superior temporal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right superior temporal gray matter volume for a given MRI.,,
110,Variable name,LSUPMAR,,
,Short descriptor,Left supramarginal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left supramarginal gray matter volume for a given MRI.,,
111,Variable name,RSUPMAR,,
,Short descriptor,Right supramarginal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right supramarginal gray matter volume for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,,Page 37,
,,,,
112,Variable name,LTRTEM,,
,Short descriptor,Left transverse temporal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left transverse temporal gray matter volume for a given MRI.,,
113,Variable name,RTRTEM,,
,Short descriptor,Right transverse temporal gray matter volume (cc),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right transverse temporal gray matter volume for a given MRI.,,
Researchers Data Dictionary — Imaging Data Page 38,,,,
,,,,
Section 3c. Regional cortical thickness definitions,,,,
114,Variable name,LCACM,,
,Short descriptor,Left caudal anterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left caudal anterior cingulate mean cortical thickness for a
given MRI.",,
115,Variable name,RCACM,,
,Short descriptor,Right caudal anterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right caudal anterior cingulate mean cortical thickness for a
given MRI.",,
116,Variable name,LCMFM,,
,Short descriptor,Left caudal middle frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left caudal middle frontal mean cortical thickness for a given
MRI.",,
117,Variable name,RCMFM,,
,Short descriptor,Right caudal middle frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right caudal middle frontal mean cortical thickness for a
given MRI.",,
Researchers Data Dictionary — Imaging Data,,Page 39,,
,,,,
118,Variable name,LCUNM,,
,Short descriptor,Left cuneus mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left cuneus mean cortical thickness for a given MRI.,,
119,Variable name,RCUNM,,
,Short descriptor,Right cuneus mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the right cuneus mean cortical thickness for a given MRI.,,
120,Variable name,LENTM,,
,Short descriptor,Left entorhinal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left entorhinal mean cortical thickness for a given MRI.,,
121,Variable name,RENTM,,
,Short descriptor,Right entorhinal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right entorhinal mean cortical thickness for a given MRI.,,
122,Variable name,LFUSM,,
,Short descriptor,Left fusiform mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left fusiform mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 40,,
,,,,
123,Variable name,RFUSM,,
,Short descriptor,Right fusiform mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right fusiform mean cortical thickness for a given MRI.,,
124,Variable name,LINFPARM,,
,Short descriptor,Left inferior parietal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left inferior parietal mean cortical thickness for a given MRI.,,
125,Variable name,RINFPARM,,
,Short descriptor,Right inferior parietal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right inferior parietal mean cortical thickness for a given MRI.,,
126,Variable name,LINFTEMM,,
,Short descriptor,Left inferior temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left inferior temporal mean cortical thickness for a given MRI.,,
127,Variable name,RINFTEMM,,
,Short descriptor,Right inferior temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right inferior temporal mean cortical thickness for a given
MRI.",,
Researchers Data Dictionary — Imaging Data,,Page 41,,
,,,,
128,Variable name,LINSULAM,,
,Short descriptor,Left insula mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left insula mean cortical thickness for a given MRI.,,
129,Variable name,RINSULAM,,
,Short descriptor,Right insula mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right insula mean cortical thickness for a given MRI.,,
130,Variable name,LISTHCM,,
,Short descriptor,Left isthmus cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left isthmus cingulate mean cortical thickness for a given
MRI.",,
131,Variable name,RISTHCM,,
,Short descriptor,Right isthmus cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right isthmus cingulate mean cortical thickness for a given
MRI.",,
132,Variable name,LLATOCCM,,
,Short descriptor,Left lateral occipital mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left lateral occipital mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 42,,
,,,,
133,Variable name,RLATOCCM,,
,Short descriptor,Right lateral occipital mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right lateral occipital mean cortical thickness for a given MRI.,,
134,Variable name,LLATORBM,,
,Short descriptor,Left lateral orbitofrontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left lateral orbitofrontal mean cortical thickness for a given
MRI.",,
135,Variable name,RLATORBM,,
,Short descriptor,Right lateral orbitofrontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right lateral orbitofrontal mean cortical thickness for a given
MRI.",,
136,Variable name,LLINGM,,
,Short descriptor,Left lingual mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left lingual mean cortical thickness for a given MRI.,,
137,Variable name,RLINGM,,
,Short descriptor,Right lingual mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right lingual mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 43,,
,,,,
138,Variable name,LMEDORBM,,
,Short descriptor,Left medial orbitofrontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left medial orbitofrontal mean cortical thickness for a given
MRI.",,
139,Variable name,RMEDORBM,,
,Short descriptor,Right medial orbitofrontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right medial orbitofrontal mean cortical thickness for a given
MRI.",,
140,Variable name,LMIDTEMM,,
,Short descriptor,Left middle temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left middle temporal mean cortical thickness for a given MRI.,,
141,Variable name,RMIDTEMM,,
,Short descriptor,Right middle temporal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right middle temporal mean cortical thickness for a given
MRI.",,
142,Variable name,LPARCENM,,
,Short descriptor,Left paracentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left paracentral mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 44,,
,,,,
143,Variable name,RPARCENM,,
,Short descriptor,Right paracentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the right paracentral mean cortical thickness for a given MRI.,,
144,Variable name,LPARHIPM,,
,Short descriptor,Left parahippocampal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left parahippocampal mean cortical thickness for a given
MRI.",,
145,Variable name,RPARHIPM,,
,Short descriptor,Right parahippocampal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right parahippocampal mean cortical thickness for a given
MRI.",,
146,Variable name,LPARSOPM,,
,Short descriptor,Left pars opercularis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left pars opercularis mean cortical thickness for a given MRI.,,
147,Variable name,RPARSOPM,,
,Short descriptor,Right pars opercularis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right pars opercularis mean cortical thickness for a given
MRI.",,
Researchers Data Dictionary — Imaging Data,,Page 45,,
,,,,
148,Variable name,LPARORBM,,
,Short descriptor,Left pars orbitalis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left pars orbitalis mean cortical thickness for a given MRI.,,
149,Variable name,RPARORBM,,
,Short descriptor,Right pars orbitalis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right pars orbitalis mean cortical thickness for a given MRI.,,
150,Variable name,LPARTRIM,,
,Short descriptor,Left pars triangularis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left pars triangularis mean cortical thickness for a given MRI.,,
151,Variable name,RPARTRIM,,
,Short descriptor,Right pars triangularis mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right pars triangularis mean cortical thickness for a given
MRI.",,
152,Variable name,LPERCALM,,
,Short descriptor,Left pericalcarine mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left pericalcarine mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 46,,
,,,,
153,Variable name,RPERCALM,,
,Short descriptor,Right pericalcarine mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right pericalcarine mean cortical thickness for a given MRI.,,
154,Variable name,LPOSCENM,,
,Short descriptor,Left postcentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left postcentral mean cortical thickness for a given MRI.,,
155,Variable name,RPOSCENM,,
,Short descriptor,Right postcentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right postcentral mean cortical thickness for a given MRI.,,
156,Variable name,LPOSCINM,,
,Short descriptor,Left posterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left posterior cingulate mean cortical thickness for a given
MRI.",,
157,Variable name,RPOSCINM,,
,Short descriptor,Right posterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right posterior cingulate mean cortical thickness for a given
MRI.",,
Researchers Data Dictionary — Imaging Data,,Page 47,,
,,,,
158,Variable name,LPRECENM,,
,Short descriptor,Left precentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left precentral mean cortical for a given MRI.,,
159,Variable name,RPRECENM,,
,Short descriptor,Right precentral mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the right precentral mean cortical thickness for a given MRI.,,
160,Variable name,LPRECUNM,,
,Short descriptor,Left precuneus mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left precuneus mean cortical thickness for a given MRI.,,
161,Variable name,RPRECUNM,,
,Short descriptor,Right precuneus mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the right precuneus mean cortical thickness for a given MRI.,,
162,Variable name,LROSANCM,,
,Short descriptor,Left rostral anterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left rostral anterior cingulate mean cortical thickness for a
given MRI.",,
Researchers Data Dictionary — Imaging Data,,Page 48,,
,,,,
163,Variable name,RROSANCM,,
,Short descriptor,Right rostral anterior cingulate mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right rostral anterior cingulate mean cortical thickness for a
given MRI.",,
164,Variable name,LROSMFM,,
,Short descriptor,Left rostral middle frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the left rostral middle frontal mean cortical thickness for a given
MRI.",,
165,Variable name,RROSMFM,,
,Short descriptor,Right rostral middle frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,"Records the right rostral middle frontal mean cortical thickness for a given
MRI.",,
166,Variable name,LSUPFRM,,
,Short descriptor,Left superior frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the left superior frontal mean cortical thickness for a given MRI.,,
167,Variable name,RSUPFRM,,
,Short descriptor,Right superior frontal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,X.XXXX,,
,Missing Codes,"8.8888 = Not applicable / no MRI available / calculations not performed _
9.9999 = Missing / could not calculate",,
,Description / derivation,Records the right superior frontal mean cortical thickness for a given MRI.,,
Researchers Data Dictionary — Imaging Data,,Page 49,,
,,,,
168,Variable name,LSUPPARM,,
,Short descriptor,Left superior parietal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
,Missing Codes,"88.8888 = Not applicable / no MRI available / calculations not performed _
99.9999 = Missing / could not calculate",,
,Description / derivation,Records the left superior parietal mean cortical thickness for a given MRI.,,
169,Variable name,RSUPPARM,,
,Short descriptor,Right superior parietal mean cortical thickness (mm),,
,Data type,Numeric longitudinal,,
,Data source,IDeA Lab,,
,Variable length,XX.XXXX,,
